,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,yearBuilt,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
4707,29483013,365000.0,2.0,1388.0,3,4.66666666666667,1,14,1,-97.8040618896484,1,1.03333333333333,30.2153301239014,11325.6,1,10,78745,1968,1.98,2019-05-03,5,2019,341094.994301994
4708,29482012,430000.0,1.0,1313.0,3,4.66666666666667,1,14,1,-97.793830871582,1,1.3,30.2184810638428,6751.0,25,2,78745,1962,1.98,2019-06-03,6,2019,341094.994301994
4709,83822509,380000.0,3.0,2012.0,3,4.0,2,14,1,-97.7899322509766,1,0.666666666666667,30.2121410369873,3920.0,31,2,78745,2012,1.98,2019-12-13,12,2019,341094.994301994
4710,58313004,250000.0,2.0,1296.0,3,4.0,2,12,1,-97.7870178222656,1,1.43333333333333,30.2197952270508,10497.0,23,1,78745,1966,1.98,2019-03-01,3,2019,341094.994301994
4711,64443977,486000.0,2.5,2627.0,4,9.0,2,18,1,-97.8808288574219,1,1.2,30.205358505249,8455.0,32,1,78749,2003,1.98,2019-04-29,4,2019,381030.627306273
4712,29495613,409000.0,3.0,2694.0,5,4.66666666666667,2,14,1,-97.8474273681641,1,1.53333333333333,30.2051811218262,8145.0,30,5,78749,1987,1.98,2019-11-01,11,2019,381030.627306273
4713,70330956,500000.0,4.0,3075.0,4,9.0,2,18,1,-97.8852615356445,1,1.2,30.2043724060059,8276.0,39,3,78749,2005,1.98,2019-07-01,7,2019,381030.627306273
4714,29495603,269000.0,2.0,1523.0,3,4.66666666666667,2,14,1,-97.8468246459961,1,1.46666666666667,30.2068595886231,6011.0,1,2,78749,1985,1.98,2019-12-12,12,2019,381030.627306273
4715,29496948,489900.0,3.0,2808.0,4,9.0,2,18,1,-97.8807601928711,1,1.0,30.2065696716309,6926.0,36,3,78749,2001,1.98,2019-04-19,4,2019,381030.627306273
4716,29496600,400000.0,3.0,2166.0,4,9.0,2,18,1,-97.8756103515625,1,1.0,30.2083702087402,6098.0,1,1,78749,2000,1.98,2019-03-15,3,2019,381030.627306273
4717,29496924,399900.0,3.0,2160.0,3,9.0,2,18,1,-97.8866653442383,1,1.23333333333333,30.2077026367188,7927.0,29,5,78749,1994,1.98,2019-04-17,4,2019,381030.627306273
4718,29499588,349900.0,2.0,1755.0,3,6.66666666666667,1,16,1,-97.8579788208008,1,1.36666666666667,30.1988372802734,7492.0,28,6,78749,1998,1.98,2019-01-10,1,2019,381030.627306273
4719,29496585,369900.0,2.0,1892.0,4,9.0,1,18,1,-97.8770980834961,1,0.966666666666667,30.2073745727539,8276.0,19,1,78749,1999,1.98,2019-06-04,6,2019,381030.627306273
4720,58315573,374900.0,2.0,2046.0,3,7.33333333333333,1,16,1,-97.8610534667969,1,1.5,30.1965732574463,7187.0,25,6,78749,2000,1.98,2019-06-18,6,2019,381030.627306273
4721,29496909,314900.0,3.0,2857.0,4,9.0,2,18,1,-97.8819351196289,1,1.03333333333333,30.2063503265381,9321.0,34,6,78749,2001,1.98,2019-12-05,12,2019,381030.627306273
4722,64609405,549000.0,4.0,3589.0,4,9.0,2,18,1,-97.8827819824219,1,1.2,30.2061405181885,10018.0,39,1,78749,2005,1.98,2019-10-16,10,2019,381030.627306273
4723,29496905,450000.0,2.0,2463.0,4,9.0,1,18,1,-97.8827056884766,1,1.03333333333333,30.206563949585,10890.0,34,1,78749,2000,1.98,2019-12-30,12,2019,381030.627306273
4724,29496858,475000.0,3.0,2769.0,4,9.0,2,18,1,-97.8844223022461,1,1.0,30.2079410552979,7840.0,1,2,78749,2001,1.98,2019-10-04,10,2019,381030.627306273
4725,29496568,382900.0,2.0,1902.0,3,9.0,1,18,1,-97.8730773925781,1,1.1,30.2079982757568,8973.0,26,2,78749,1998,1.98,2019-05-28,5,2019,381030.627306273
4726,29499562,379000.0,3.0,2023.0,4,6.66666666666667,2,16,1,-97.8558959960938,1,1.33333333333333,30.1996574401856,6969.0,1,5,78749,1999,1.98,2019-02-08,2,2019,381030.627306273
4727,29496839,514999.0,3.0,3444.0,4,9.0,2,18,1,-97.8839645385742,1,1.0,30.2080764770508,8319.0,28,1,78749,2000,1.98,2019-06-14,6,2019,381030.627306273
4728,29499558,300000.0,3.0,2075.0,4,6.66666666666667,2,16,1,-97.8561859130859,1,1.3,30.1991119384766,6795.0,35,7,78749,1999,1.98,2019-10-29,10,2019,381030.627306273
4729,70342836,444900.0,3.0,2604.0,4,8.66666666666667,2,18,1,-97.9056854248047,1,1.5,30.1967658996582,7318.0,31,4,78739,2005,1.98,2019-08-01,8,2019,531059.449339207
4730,64538336,575000.0,3.0,3109.0,4,8.66666666666667,1,18,1,-97.8983840942383,1,1.43333333333333,30.1986045837402,9408.0,37,2,78739,2003,1.98,2019-10-18,10,2019,531059.449339207
4731,58315548,245900.0,3.0,2191.0,3,7.33333333333333,2,16,1,-97.8646392822266,1,1.6,30.1973094940186,9060.0,49,5,78749,2001,1.98,2019-03-22,3,2019,381030.627306273
4732,70342830,419900.0,3.0,2655.0,4,8.66666666666667,2,18,1,-97.9059143066406,1,1.5,30.1970901489258,7840.0,1,2,78739,2005,1.98,2019-04-24,4,2019,531059.449339207
4733,29491035,191500.0,3.0,1705.0,3,4.66666666666667,2,14,1,-97.8522262573242,1,1.76666666666667,30.2082576751709,7405.0,1,7,78749,1986,1.98,2019-05-10,5,2019,381030.627306273
4734,29496034,385000.0,3.0,2324.0,5,6.66666666666667,2,16,1,-97.8523025512695,1,1.3,30.2031993865967,6229.0,70,4,78749,2000,1.98,2019-08-30,8,2019,381030.627306273
4735,29495521,209900.0,2.0,1468.0,3,4.66666666666667,2,14,1,-97.8483200073242,1,1.56666666666667,30.2070827484131,13939.2,1,4,78749,1986,1.98,2019-06-28,6,2019,381030.627306273
4736,29495517,274900.0,3.0,2011.0,4,4.66666666666667,2,14,1,-97.8472518920898,1,1.46666666666667,30.2076778411865,9191.0,24,9,78749,1986,1.98,2019-09-24,9,2019,381030.627306273
4737,29499515,375000.0,3.0,2023.0,3,6.66666666666667,2,16,1,-97.8574142456055,1,1.33333333333333,30.1988716125488,5837.0,28,1,78749,1998,1.98,2019-05-02,5,2019,381030.627306273
4738,29499514,255000.0,3.0,1772.0,3,6.66666666666667,2,16,1,-97.8574676513672,1,1.33333333333333,30.1987342834473,5967.0,1,1,78749,1998,1.98,2019-05-03,5,2019,381030.627306273
4739,29495514,285000.0,3.0,1800.0,3,4.66666666666667,2,14,1,-97.849235534668,1,1.63333333333333,30.2076835632324,16552.8,31,8,78749,1992,1.98,2019-03-01,3,2019,381030.627306273
4740,64444258,560000.0,3.0,3004.0,4,8.66666666666667,1,18,1,-97.8965301513672,1,1.4,30.1984157562256,11325.6,30,3,78739,2003,1.98,2019-06-21,6,2019,531059.449339207
4741,29491011,255000.0,2.0,1366.0,3,4.66666666666667,2,14,1,-97.8525619506836,1,1.8,30.2088966369629,5662.0,1,1,78749,1986,1.98,2019-02-15,2,2019,381030.627306273
4742,29499510,359900.0,3.0,1772.0,3,6.66666666666667,2,16,1,-97.8572158813477,1,1.33333333333333,30.1985301971436,6098.0,1,1,78749,1998,1.98,2019-08-15,8,2019,381030.627306273
4743,64551250,498900.0,3.0,2376.0,4,8.66666666666667,1,18,1,-97.8995056152344,1,1.4,30.19775390625,8886.0,18,1,78739,2004,1.98,2019-05-10,5,2019,531059.449339207
4744,80093238,469000.0,2.0,2527.0,0,8.66666666666667,1,18,1,-97.9018173217773,1,1.43333333333333,30.1972808837891,8634.0,1,1,78739,2007,1.98,2019-04-30,4,2019,531059.449339207
4745,58187218,350000.0,3.0,3170.0,4,9.0,2,18,1,-97.8821868896484,1,1.16666666666667,30.2039470672607,7884.0,55,7,78749,2002,1.98,2019-02-04,2,2019,381030.627306273
4746,79979170,500000.0,3.0,2817.0,4,8.66666666666667,2,18,1,-97.9022369384766,1,1.43333333333333,30.1973133087158,9670.0,1,2,78739,2007,1.98,2019-02-22,2,2019,531059.449339207
4747,64826109,569000.0,3.0,2725.0,5,8.66666666666667,2,18,1,-97.8974151611328,1,1.4,30.1982727050781,8755.0,39,2,78739,2003,1.98,2019-05-21,5,2019,531059.449339207
4748,29496594,399000.0,3.0,2081.0,3,9.0,2,18,1,-97.8777542114258,1,1.0,30.2062168121338,8450.0,24,2,78749,1999,1.98,2019-10-04,10,2019,381030.627306273
4749,80107564,485000.0,3.0,2583.0,3,8.66666666666667,2,18,1,-97.905387878418,1,1.5,30.1974010467529,7492.0,25,2,78739,2006,1.98,2019-04-12,4,2019,531059.449339207
4750,29502019,445000.0,2.0,1640.0,3,9.0,1,18,1,-97.8879241943359,1,1.2,30.196418762207,5009.0,35,1,78739,2001,1.98,2019-07-19,7,2019,531059.449339207
4751,29324376,1690000.0,4.0,2859.0,4,6.66666666666667,2,16,1,-97.7745742797852,1,1.13333333333333,30.2538757324219,7840.0,21,4,78704,2019,1.98,2019-07-12,7,2019,801809.419811321
4752,29324367,1829000.0,3.0,3006.0,5,6.66666666666667,2,16,1,-97.773323059082,1,1.13333333333333,30.2532024383545,8537.0,40,1,78704,2015,1.98,2019-12-05,12,2019,801809.419811321
4753,83814958,579000.0,3.0,1754.0,2,6.66666666666667,2,16,1,-97.7722015380859,1,1.6,30.2452278137207,5318.0,1,1,78704,2005,1.98,2019-10-31,10,2019,801809.419811321
4754,29322441,1695000.0,4.0,2616.0,4,6.66666666666667,1,16,1,-97.7780609130859,1,1.43333333333333,30.2495803833008,6359.0,6,3,78704,2019,1.98,2019-09-10,9,2019,801809.419811321
4755,29324323,475000.0,2.0,1572.0,4,6.66666666666667,2,16,1,-97.7738800048828,1,1.1,30.255407333374,5793.0,28,9,78704,1949,1.98,2019-12-12,12,2019,801809.419811321
4756,29322440,1200000.0,4.0,2690.0,4,6.66666666666667,2,16,1,-97.7777404785156,1,1.4,30.24973487854,12632.4,22,1,78704,2019,1.98,2019-08-15,8,2019,801809.419811321
4757,29324859,1050000.0,3.0,2534.0,5,6.66666666666667,2,16,1,-97.7613220214844,1,1.26666666666667,30.2590656280518,7579.0,32,2,78704,1951,1.98,2019-02-28,2,2019,801809.419811321
4758,29325495,1385000.0,3.0,2431.0,3,6.66666666666667,1,16,1,-97.7660675048828,1,1.03333333333333,30.260856628418,13068.0,59,2,78704,1955,1.98,2019-04-30,4,2019,801809.419811321
4759,29324826,625000.0,1.0,1475.0,3,6.66666666666667,1,16,1,-97.7632522583008,1,1.26666666666667,30.2571296691894,6229.0,10,5,78704,1943,1.98,2019-11-25,11,2019,801809.419811321
4760,29321992,765000.0,3.0,2174.0,4,5.0,2,13,1,-97.7582626342773,1,0.766666666666667,30.2520980834961,4399.0,27,7,78704,2010,1.98,2019-08-28,8,2019,801809.419811321
4761,29322315,549500.0,2.0,845.0,2,6.66666666666667,1,16,1,-97.7683486938477,1,1.26666666666667,30.2525310516357,6795.0,6,4,78704,1958,1.98,2019-05-06,5,2019,801809.419811321
4762,64717909,729000.0,2.0,2080.0,3,6.66666666666667,1,16,1,-97.7730865478516,1,1.7,30.2439517974854,9583.0,1,7,78704,1950,1.98,2019-12-11,12,2019,801809.419811321
4763,29324286,525000.0,2.0,1276.0,2,6.66666666666667,1,16,1,-97.7725143432617,1,1.16666666666667,30.2543621063232,6926.0,2,1,78704,1949,1.98,2019-03-18,3,2019,801809.419811321
4764,29472407,675000.0,2.0,1601.0,3,6.0,1,16,1,-97.7839431762695,1,1.43333333333333,30.2507266998291,9757.0,16,6,78704,1959,1.98,2019-09-23,9,2019,801809.419811321
4765,29324271,1890000.0,4.0,3085.0,4,6.66666666666667,2,16,1,-97.776237487793,1,1.16666666666667,30.2533359527588,8407.0,40,3,78704,2018,1.98,2019-02-28,2,2019,801809.419811321
4766,249878900,579000.0,3.0,1644.0,3,6.66666666666667,2,16,1,-97.7792739868164,1,2.03333333333333,30.2390308380127,5052.0,30,2,78704,2017,1.98,2019-01-08,1,2019,801809.419811321
4767,251032898,565000.0,3.0,1375.0,2,6.66666666666667,2,16,1,-97.7786636352539,1,2.03333333333333,30.239049911499,4530.0,1,1,78704,2017,1.98,2019-07-22,7,2019,801809.419811321
4768,29322268,999000.0,2.0,2285.0,3,6.66666666666667,1,16,1,-97.7706909179688,1,1.3,30.2514839172363,8712.0,1,3,78704,1954,1.98,2019-04-25,4,2019,801809.419811321
4769,29323785,789000.0,2.0,1309.0,3,5.0,2,13,1,-97.7552947998047,1,1.03333333333333,30.2578716278076,5924.0,28,3,78704,1940,1.98,2019-01-23,1,2019,801809.419811321
4770,29325763,995000.0,3.0,2462.0,3,6.0,2,16,1,-97.7813110351562,1,1.06666666666667,30.2605037689209,13503.6,40,1,78704,1977,1.98,2019-07-19,7,2019,801809.419811321
4771,29324254,849000.0,2.0,1889.0,3,6.66666666666667,1,16,1,-97.7758255004883,1,1.1,30.2548122406006,15246.0,25,1,78704,1955,1.98,2019-04-12,4,2019,801809.419811321
4772,29323778,690000.0,1.0,744.0,2,5.0,1,13,1,-97.7560882568359,1,1.0,30.2570381164551,5227.0,1,4,78704,1959,1.98,2019-11-18,11,2019,801809.419811321
4773,114405777,1500000.0,5.0,3079.0,4,6.66666666666667,2,16,1,-97.7688293457031,1,1.13333333333333,30.2555046081543,7361.0,37,1,78704,2011,1.98,2019-11-12,11,2019,801809.419811321
4774,29324233,600000.0,4.0,2600.0,3,6.66666666666667,3,16,1,-97.7768173217773,1,1.2,30.2543334960938,8058.0,11,1,78704,2019,1.98,2019-09-20,9,2019,801809.419811321
4775,83124263,699900.0,3.0,2656.0,3,5.0,2,13,1,-97.7576370239258,1,0.8,30.2534370422363,5924.0,37,8,78704,2007,1.98,2019-08-20,8,2019,801809.419811321
4776,29323745,995000.0,3.0,2610.0,4,5.0,3,13,1,-97.7568817138672,1,0.966666666666667,30.2560749053955,3746.0,31,4,78704,2006,1.98,2019-12-17,12,2019,801809.419811321
4777,29323740,675000.0,1.0,756.0,2,5.0,1,13,1,-97.7567977905273,1,0.9,30.2550067901611,5000.0,42,3,78704,1937,1.98,2019-08-13,8,2019,801809.419811321
4778,29322177,1350000.0,3.0,2320.0,4,6.66666666666667,1,16,1,-97.7714080810547,1,1.13333333333333,30.2554111480713,8712.0,37,6,78704,2018,1.98,2019-05-14,5,2019,801809.419811321
4779,29322175,650000.0,2.0,1800.0,4,6.66666666666667,1,16,1,-97.7709884643555,1,1.16666666666667,30.2533264160156,7405.0,1,1,78704,1978,1.98,2019-05-02,5,2019,801809.419811321
4780,29324229,1775000.0,5.0,2868.0,4,6.66666666666667,2,16,1,-97.7685546875,1,1.1,30.2580127716064,7840.0,38,1,78704,2016,1.98,2019-12-16,12,2019,801809.419811321
4781,29325655,885000.0,2.0,2016.0,4,6.0,1,16,1,-97.7774200439453,1,1.1,30.2593021392822,10454.0,19,4,78704,1964,1.98,2019-09-19,9,2019,801809.419811321
4782,251032850,570000.0,3.0,1476.0,2,6.66666666666667,2,16,1,-97.7784576416016,1,2.03333333333333,30.2395629882813,4356.0,1,2,78704,2018,1.98,2019-12-16,12,2019,801809.419811321
4783,29324178,699900.0,2.0,1010.0,3,6.66666666666667,1,16,1,-97.7698287963867,1,1.13333333333333,30.255989074707,7405.0,1,3,78704,1959,1.98,2019-06-03,6,2019,801809.419811321
4784,29324166,850000.0,3.0,1613.0,4,6.66666666666667,1,16,1,-97.7686462402344,1,1.13333333333333,30.2564868927002,7187.0,32,2,78704,1959,1.98,2019-08-06,8,2019,801809.419811321
4785,29476826,620000.0,3.0,1693.0,4,6.66666666666667,2,16,1,-97.7746734619141,1,2.06666666666667,30.2378273010254,10323.0,17,3,78704,1963,1.98,2019-07-03,7,2019,801809.419811321
4786,29472323,1050000.0,3.0,2763.0,4,6.0,1,16,1,-97.783332824707,1,1.5,30.2490234375,8276.0,1,5,78704,2014,1.98,2019-06-13,6,2019,801809.419811321
4787,64728317,570000.0,3.0,1792.0,3,6.66666666666667,2,16,1,-97.7759246826172,1,1.76666666666667,30.2428379058838,4312.0,27,1,78704,2004,1.98,2019-07-30,7,2019,801809.419811321
4788,29324555,689000.0,2.0,2192.0,4,6.0,1,16,1,-97.7813415527344,1,1.16666666666667,30.2566471099854,14374.8,38,5,78704,1969,1.98,2019-03-15,3,2019,801809.419811321
4789,29322628,725000.0,2.0,1287.0,2,5.0,1,13,1,-97.7557525634766,1,0.833333333333333,30.2541007995606,8276.0,1,1,78704,1940,1.98,2019-08-09,8,2019,801809.419811321
4790,62607811,899000.0,5.0,2800.0,4,6.66666666666667,2,16,1,-97.7792663574219,1,1.93333333333333,30.240837097168,13503.6,37,1,78704,1982,1.98,2019-12-04,12,2019,801809.419811321
4791,83815809,480000.0,3.0,1649.0,2,4.0,2,12,1,-97.7720336914062,1,1.26666666666667,30.2390422821045,3833.0,28,1,78704,2010,1.98,2019-05-02,5,2019,801809.419811321
4792,29322625,750000.0,2.0,1332.0,3,5.0,1,13,1,-97.7561645507812,1,0.833333333333333,30.2543563842773,6272.0,38,2,78704,1947,1.98,2019-09-06,9,2019,801809.419811321
4793,29322809,799950.0,2.0,1666.0,3,6.0,1,16,1,-97.782829284668,1,1.43333333333333,30.2504444122314,11761.2,1,2,78704,1960,1.98,2019-04-22,4,2019,801809.419811321
4794,29472306,825000.0,3.0,1804.0,4,6.0,1,16,1,-97.7828216552734,1,1.56666666666667,30.2479038238525,10062.0,31,2,78704,1956,1.98,2019-05-10,5,2019,801809.419811321
4795,29472302,574900.0,3.0,2774.0,4,6.0,2,16,1,-97.7834625244141,1,1.56666666666667,30.2484340667725,8450.0,6,2,78704,2019,1.98,2019-03-28,3,2019,801809.419811321
4796,29324521,799000.0,3.0,2123.0,3,6.0,2,16,1,-97.7762832641602,1,1.2,30.2561931610107,10628.0,29,1,78704,1972,1.98,2019-06-18,6,2019,801809.419811321
4797,29472784,429900.0,1.0,856.0,2,6.66666666666667,1,16,1,-97.7730026245117,1,1.7,30.2440929412842,7971.0,11,6,78704,1940,1.98,2019-11-01,11,2019,801809.419811321
4798,29472281,789900.0,3.0,2744.0,4,6.0,1,16,1,-97.7848205566406,1,1.5,30.2498416900635,10454.0,1,5,78704,1960,1.98,2019-05-31,5,2019,801809.419811321
4799,29323947,1149000.0,3.0,2373.0,4,6.66666666666667,2,16,1,-97.7691345214844,1,1.16666666666667,30.2550201416016,7405.0,33,6,78704,1946,1.98,2019-05-10,5,2019,801809.419811321
4800,29476779,425000.0,1.0,962.0,3,4.0,1,12,1,-97.771354675293,1,1.23333333333333,30.2374153137207,7405.0,28,1,78704,1963,1.98,2019-05-31,5,2019,801809.419811321
4801,29325082,1249000.0,3.0,2799.0,4,6.66666666666667,1,16,1,-97.7695388793945,1,1.03333333333333,30.2600879669189,16117.2,37,2,78704,1956,1.98,2019-01-05,1,2019,801809.419811321
4802,2083394421,849900.0,4.0,2213.0,3,4.0,3,12,1,-97.7662734985352,1,0.966666666666667,30.2373943328857,4704.0,29,1,78704,2016,1.98,2019-09-16,9,2019,801809.419811321
4803,29325046,799000.0,2.0,1651.0,3,6.66666666666667,1,16,1,-97.7702865600586,1,1.06666666666667,30.2578372955322,8102.0,36,4,78704,1962,1.98,2019-10-23,10,2019,801809.419811321
4804,29475255,799000.0,3.0,2422.0,4,4.0,2,12,1,-97.7825927734375,1,2.03333333333333,30.2373962402344,30492.0,1,13,78704,1952,1.98,2019-04-17,4,2019,801809.419811321
4805,83823747,479900.0,3.0,1538.0,2,4.0,2,12,1,-97.7723159790039,1,1.26666666666667,30.2384490966797,4356.0,1,1,78704,2009,1.98,2019-08-26,8,2019,801809.419811321
4806,29475246,588000.0,2.0,1561.0,3,6.66666666666667,1,16,1,-97.7803573608398,1,2.16666666666667,30.237247467041,9147.0,1,1,78704,1964,1.98,2019-05-09,5,2019,801809.419811321
4807,29474908,520000.0,1.0,2200.0,3,4.0,1,12,1,-97.7575912475586,1,0.7,30.2393131256104,6534.0,1,3,78704,1984,1.98,2019-02-22,2,2019,801809.419811321
4808,70352021,620000.0,3.0,2055.0,2,6.66666666666667,2,16,1,-97.7599411010742,1,1.3,30.2586917877197,4939.0,27,1,78704,2006,1.98,2019-02-06,2,2019,801809.419811321
4809,29474905,1425000.0,7.0,2782.0,5,4.0,3,12,1,-97.7578353881836,1,0.7,30.2389240264892,7318.0,34,2,78704,2019,1.98,2019-11-20,11,2019,801809.419811321
4810,145655903,399000.0,1.0,1310.0,2,5.0,1,13,1,-97.7631607055664,1,0.866666666666667,30.2468929290771,5706.0,25,6,78704,1978,1.98,2019-01-29,1,2019,801809.419811321
4811,29322014,595000.0,4.0,2006.0,3,5.0,3,13,1,-97.7581787109375,1,0.9,30.2541675567627,4356.0,3,4,78704,2018,1.98,2019-10-01,10,2019,801809.419811321
4812,29322218,383000.0,4.0,3000.0,4,6.66666666666667,2,16,1,-97.7715682983398,1,1.36666666666667,30.2497863769531,9382.0,40,6,78704,2019,1.98,2019-04-19,4,2019,801809.419811321
4813,29474876,475000.0,4.0,2632.0,3,4.0,2,12,1,-97.7576217651367,1,0.666666666666667,30.2384834289551,8015.0,28,10,78704,2018,1.98,2019-08-19,8,2019,801809.419811321
4814,29473361,570000.0,3.0,2245.0,3,5.0,2,13,1,-97.759391784668,1,0.7,30.2453022003174,5924.0,40,9,78704,2002,1.98,2019-03-29,3,2019,801809.419811321
4815,29476360,445000.0,1.0,1251.0,3,4.0,1,12,1,-97.7618408203125,1,0.733333333333333,30.237232208252,6664.0,20,2,78704,1959,1.98,2019-02-19,2,2019,801809.419811321
4816,29473354,700000.0,2.0,1260.0,4,5.0,1,13,1,-97.7598419189453,1,0.733333333333333,30.2441959381104,6534.0,1,1,78704,1950,1.98,2019-06-03,6,2019,801809.419811321
4817,29322349,1295000.0,4.0,2678.0,3,6.66666666666667,3,16,1,-97.7699890136719,1,1.33333333333333,30.2505855560303,11325.6,8,1,78704,2019,1.98,2019-05-13,5,2019,801809.419811321
4818,29473346,1250000.0,3.0,2389.0,3,5.0,2,13,1,-97.7602157592773,1,0.733333333333333,30.2450637817383,5662.0,43,2,78704,2012,1.98,2019-04-30,4,2019,801809.419811321
4819,29473686,595000.0,2.0,2208.0,3,6.0,1,16,1,-97.7856140136719,1,1.8,30.24489402771,8886.0,56,7,78704,2005,1.98,2019-07-08,7,2019,801809.419811321
4820,29475181,765000.0,0.0,2376.0,0,6.66666666666667,2,16,1,-97.7815475463867,1,2.13333333333333,30.2388401031494,6909.0,1,1,78704,1985,1.98,2019-12-12,12,2019,801809.419811321
4821,29474679,399999.0,1.0,897.0,3,6.66666666666667,1,16,1,-97.7729873657227,1,2.0,30.2388114929199,7274.0,9,5,78704,1961,1.98,2019-02-27,2,2019,801809.419811321
4822,2085599673,579000.0,4.0,1775.0,3,3.33333333333333,1,13,1,-97.7726211547852,1,6.46666666666667,30.2404327392578,2613.0,1,2,78741,2018,1.98,2019-04-26,4,2019,364419.8125
4823,29472801,335000.0,1.0,560.0,1,6.66666666666667,1,16,1,-97.7695465087891,1,1.56666666666667,30.2462692260742,13068.0,15,1,78704,1947,1.98,2019-02-04,2,2019,801809.419811321
4824,29473267,499000.0,2.0,1472.0,3,4.0,1,12,1,-97.7617874145508,1,0.833333333333333,30.24245262146,7318.0,10,4,78704,1940,1.98,2019-10-30,10,2019,801809.419811321
4825,29474941,549000.0,4.0,976.0,3,4.0,2,12,1,-97.7668838500977,1,0.966666666666667,30.2378406524658,7405.0,85,6,78704,1961,1.98,2019-09-30,9,2019,801809.419811321
4826,29322257,1300000.0,3.0,2488.0,4,6.66666666666667,2,16,1,-97.7690963745117,1,1.33333333333333,30.2512016296387,6229.0,40,3,78704,2018,1.98,2019-03-29,3,2019,801809.419811321
4827,241938475,749000.0,3.0,2058.0,3,6.0,2,16,1,-97.7851333618164,1,1.9,30.2426891326904,4704.0,30,2,78704,2016,1.98,2019-08-21,8,2019,801809.419811321
4828,89551733,695000.0,3.0,2188.0,3,5.0,3,13,1,-97.7570648193359,1,0.733333333333333,30.2511348724365,2526.0,33,7,78704,2009,1.98,2019-12-16,12,2019,801809.419811321
4829,29476972,248000.0,1.0,967.0,3,6.66666666666667,1,16,1,-97.7758331298828,1,2.06666666666667,30.2382335662842,6359.0,29,6,78704,1961,1.98,2019-03-04,3,2019,801809.419811321
4830,29473577,489000.0,4.0,1850.0,3,6.66666666666667,2,16,1,-97.7757186889648,1,1.9,30.2407684326172,3528.0,64,5,78704,2005,1.98,2019-10-16,10,2019,801809.419811321
4831,29472717,895000.0,3.0,1901.0,3,5.0,3,13,1,-97.7577056884766,1,0.666666666666667,30.2456378936768,5096.0,26,5,78704,2004,1.98,2019-12-13,12,2019,801809.419811321
4832,29473209,1399999.0,3.0,2790.0,4,4.66666666666667,2,14,1,-97.7565307617188,1,0.733333333333333,30.2448577880859,13503.6,28,2,78704,2004,1.98,2019-08-06,8,2019,801809.419811321
4833,120288064,774900.0,4.0,2116.0,3,6.66666666666667,3,16,1,-97.7728729248047,1,1.4,30.2491455078125,4617.0,41,7,78704,2012,1.98,2019-04-11,4,2019,801809.419811321
4834,29476970,499000.0,2.0,1422.0,3,6.66666666666667,1,16,1,-97.7760620117188,1,2.06666666666667,30.2384014129639,14374.8,1,3,78704,1956,1.98,2019-10-21,10,2019,801809.419811321
4835,29473557,625000.0,1.0,854.0,3,6.66666666666667,1,16,1,-97.7791442871094,1,1.93333333333333,30.2410449981689,12196.8,12,1,78704,1936,1.98,2019-12-04,12,2019,801809.419811321
4836,94643070,335000.0,3.0,1140.0,2,6.66666666666667,2,16,1,-97.7732772827148,1,1.73333333333333,30.2433948516846,3750.0,13,2,78704,1985,1.98,2019-09-18,9,2019,801809.419811321
4837,251031044,1670000.0,6.0,3033.0,5,6.66666666666667,3,16,1,-97.7777709960938,1,1.43333333333333,30.2493743896484,6490.0,20,2,78704,2019,1.98,2019-09-30,9,2019,801809.419811321
